ProductID,Warehouse,Qty,PhysicalQty,InventoryDate,LocationNotes
(MD101LL/A-1-),E ROGER,0,0,5/26/2021 12:37:30 PM,
(MD101LL/A-1-),INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
(MD101LL/A-1-),FBA-USA,0,0,5/1/2021 11:53:05 PM,
(MD101LL/A-1-),FBA AU,0,0,5/1/2021 11:53:05 PM,
(MD101LL/A-1-),REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
(MD101LL/A-1-),SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
10 PACK CABELS,E ROGER,0,0,5/26/2021 12:37:30 PM,
10 PACK CABELS,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
10 PACK CABELS,FBA-USA,0,0,5/1/2021 11:53:05 PM,
10 PACK CABELS,FBA AU,0,0,5/1/2021 11:53:05 PM,
10 PACK CABELS,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
10 PACK CABELS,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
114 PCS AS MIX,E ROGER,0,0,5/26/2021 12:37:30 PM,
114 PCS AS MIX,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
114 PCS AS MIX,FBA-USA,0,0,5/1/2021 11:53:05 PM,
114 PCS AS MIX,FBA AU,0,0,5/1/2021 11:53:05 PM,
114 PCS AS MIX,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
114 PCS AS MIX,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
13 INCH BOX,E ROGER,0,0,5/26/2021 12:37:30 PM,
13 INCH BOX,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
13 INCH BOX,FBA-USA,0,0,5/1/2021 11:53:05 PM,
13 INCH BOX,FBA AU,0,0,5/1/2021 11:53:05 PM,
13 INCH BOX,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
13 INCH BOX,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
14 INCH BOX,E ROGER,0,0,5/26/2021 12:37:30 PM,
14 INCH BOX,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
14 INCH BOX,FBA-USA,0,0,5/1/2021 11:53:05 PM,
14 INCH BOX,FBA AU,0,0,5/1/2021 11:53:05 PM,
14 INCH BOX,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
14 INCH BOX,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
150 MIX AS IS PRO AND AIR,E ROGER,0,0,5/26/2021 12:37:30 PM,
150 MIX AS IS PRO AND AIR,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
150 MIX AS IS PRO AND AIR,FBA-USA,0,0,5/1/2021 11:53:05 PM,
150 MIX AS IS PRO AND AIR,FBA AU,0,0,5/1/2021 11:53:05 PM,
150 MIX AS IS PRO AND AIR,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
150 MIX AS IS PRO AND AIR,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
2 PACKK EXT CORD USED,E ROGER,0,0,5/26/2021 12:37:30 PM,
2 PACKK EXT CORD USED,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
2 PACKK EXT CORD USED,FBA-USA,0,0,5/1/2021 11:53:05 PM,
2 PACKK EXT CORD USED,FBA AU,0,0,5/1/2021 11:53:05 PM,
2 PACKK EXT CORD USED,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
2 PACKK EXT CORD USED,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
21-EX9A-HJYP,E ROGER,0,0,6/3/2021 12:41:23 PM,
21-EX9A-HJYP,INTERM  WAREHOUSE,0,0,6/3/2021 12:41:23 PM,
21-EX9A-HJYP,FBA-USA,0,0,6/3/2021 12:41:23 PM,
21-EX9A-HJYP,FBA AU,0,0,6/3/2021 12:41:23 PM,
21-EX9A-HJYP,REPAIR ROOM,0,0,6/3/2021 12:41:23 PM,
21-EX9A-HJYP,SKU STACK  NEW,0,0,6/3/2021 12:41:23 PM,
2N-O83I-EVQJ,E ROGER,0,0,10/29/2021 1:34:21 PM,
2N-O83I-EVQJ,INTERM  WAREHOUSE,0,0,10/29/2021 1:34:21 PM,
2N-O83I-EVQJ,FBA-USA,0,0,10/29/2021 1:34:21 PM,
2N-O83I-EVQJ,FBA AU,0,0,10/29/2021 1:34:21 PM,
2N-O83I-EVQJ,REPAIR ROOM,0,0,10/29/2021 1:34:21 PM,
2N-O83I-EVQJ,SKU STACK  NEW,0,0,10/29/2021 1:34:21 PM,
40 PCS AS IS,E ROGER,0,0,5/26/2021 12:37:30 PM,
40 PCS AS IS,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
40 PCS AS IS,FBA-USA,0,0,5/1/2021 11:53:05 PM,
40 PCS AS IS,FBA AU,0,0,5/1/2021 11:53:05 PM,
40 PCS AS IS,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
40 PCS AS IS,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
661-02346,E ROGER,0,0,5/26/2021 12:37:30 PM,
661-02346,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
661-02346,FBA-USA,0,0,5/1/2021 11:53:05 PM,
661-02346,FBA AU,0,0,5/1/2021 11:53:05 PM,
661-02346,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
661-02346,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
661-02391,E ROGER,0,0,5/26/2021 12:37:30 PM,
661-02391,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
661-02391,FBA-USA,0,0,5/1/2021 11:53:05 PM,
661-02391,FBA AU,0,0,5/1/2021 11:53:05 PM,
661-02391,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
661-02391,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
661-02392,E ROGER,0,0,5/26/2021 12:37:30 PM,
661-02392,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
661-02392,FBA-USA,0,0,5/1/2021 11:53:05 PM,
661-02392,FBA AU,0,0,5/1/2021 11:53:05 PM,
661-02392,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
661-02392,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
661-02395,E ROGER,0,0,5/26/2021 12:37:30 PM,
661-02395,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
661-02395,FBA-USA,0,0,5/1/2021 11:53:05 PM,
661-02395,FBA AU,0,0,5/1/2021 11:53:05 PM,
661-02395,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
661-02395,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
661-02396,E ROGER,0,0,5/26/2021 12:37:30 PM,
661-02396,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
661-02396,FBA-USA,0,0,5/1/2021 11:53:05 PM,
661-02396,FBA AU,0,0,5/1/2021 11:53:05 PM,
661-02396,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
661-02396,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
661-5687,E ROGER,0,0,5/26/2021 12:37:30 PM,
661-5687,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
661-5687,FBA-USA,0,0,5/1/2021 11:53:05 PM,
661-5687,FBA AU,0,0,5/1/2021 11:53:05 PM,
661-5687,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
661-5687,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
661-6057,E ROGER,0,0,5/26/2021 12:37:30 PM,
661-6057,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
661-6057,FBA-USA,0,0,5/1/2021 11:53:05 PM,
661-6057,FBA AU,0,0,5/1/2021 11:53:05 PM,
661-6057,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
661-6057,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
661-6619,E ROGER,0,0,5/26/2021 12:37:30 PM,
661-6619,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
661-6619,FBA-USA,0,0,5/1/2021 11:53:05 PM,
661-6619,FBA AU,0,0,5/1/2021 11:53:05 PM,
661-6619,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
661-6619,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
661-6621,E ROGER,0,0,5/26/2021 12:37:30 PM,
661-6621,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
661-6621,FBA-USA,0,0,5/1/2021 11:53:05 PM,
661-6621,FBA AU,0,0,5/1/2021 11:53:05 PM,
661-6621,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
661-6621,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
661-6631,E ROGER,0,0,5/26/2021 12:37:30 PM,
661-6631,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
661-6631,FBA-USA,0,0,5/1/2021 11:53:05 PM,
661-6631,FBA AU,0,0,5/1/2021 11:53:05 PM,
661-6631,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
661-6631,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
661-6632,E ROGER,0,0,5/26/2021 12:37:30 PM,
661-6632,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
661-6632,FBA-USA,0,0,5/1/2021 11:53:05 PM,
661-6632,FBA AU,0,0,5/1/2021 11:53:05 PM,
661-6632,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
661-6632,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
661-7464,E ROGER,0,0,5/26/2021 12:37:30 PM,
661-7464,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
661-7464,FBA-USA,0,0,5/1/2021 11:53:05 PM,
661-7464,FBA AU,0,0,5/1/2021 11:53:05 PM,
661-7464,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
661-7464,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
661-7465,E ROGER,0,0,5/26/2021 12:37:30 PM,
661-7465,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
661-7465,FBA-USA,0,0,5/1/2021 11:53:05 PM,
661-7465,FBA AU,0,0,5/1/2021 11:53:05 PM,
661-7465,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
661-7465,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
661-7476,E ROGER,0,0,5/26/2021 12:37:30 PM,
661-7476,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
661-7476,FBA-USA,0,0,5/1/2021 11:53:05 PM,
661-7476,FBA AU,0,0,5/1/2021 11:53:05 PM,
661-7476,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
661-7476,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
661-7476-DAMAGED,E ROGER,0,0,5/26/2021 12:37:30 PM,
661-7476-DAMAGED,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
661-7476-DAMAGED,FBA-USA,0,0,5/1/2021 11:53:05 PM,
661-7476-DAMAGED,FBA AU,0,0,5/1/2021 11:53:05 PM,
661-7476-DAMAGED,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
661-7476-DAMAGED,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
661-7477,E ROGER,0,0,5/26/2021 12:37:30 PM,
661-7477,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
661-7477,FBA-USA,0,0,5/1/2021 11:53:05 PM,
661-7477,FBA AU,0,0,5/1/2021 11:53:05 PM,
661-7477,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
661-7477,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686573552,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686573552,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686573552,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686573552,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686573552,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686573552,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686573569,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686573569,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686573569,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686573569,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686573569,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686573569,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686573576,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686573576,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686573576,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686573576,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686573576,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686573576,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686574900,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686574900,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686574900,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686574900,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686574900,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686574900,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686574917,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686574917,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686574917,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686574917,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686574917,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686574917,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686582479,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686582479,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686582479,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686582479,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686582479,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686582479,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686582530,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686582530,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686582530,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686582530,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686582530,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686582530,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686582776,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686582776,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686582776,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686582776,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686582776,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686582776,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686885686,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686885686,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686885686,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686885686,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686885686,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686885686,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686915642,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686915642,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686915642,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686915642,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686915642,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686915642,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686926686,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686926686,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686926686,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686926686,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686926686,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686926686,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686968525,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686968525,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686968525,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686968525,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686968525,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686968525,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686968709,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686968709,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686968709,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686968709,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686968709,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686968709,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686969492,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686969492,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686969492,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686969492,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686969492,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686969492,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686974687,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686974687,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686974687,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686974687,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686974687,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686974687,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686975271,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686975271,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686975271,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686975271,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686975271,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686975271,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686996078,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686996078,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686996078,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686996078,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686996078,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686996078,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686997198,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686997198,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686997198,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686997198,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686997198,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686997198,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686997563,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686997563,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686997563,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686997563,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686997563,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686997563,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
768686997594,E ROGER,0,0,5/26/2021 12:37:30 PM,
768686997594,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
768686997594,FBA-USA,0,0,5/1/2021 11:53:05 PM,
768686997594,FBA AU,0,0,5/1/2021 11:53:05 PM,
768686997594,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
768686997594,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
84 MIX AS IS,E ROGER,0,0,5/26/2021 12:37:30 PM,
84 MIX AS IS,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
84 MIX AS IS,FBA-USA,0,0,5/1/2021 11:53:05 PM,
84 MIX AS IS,FBA AU,0,0,5/1/2021 11:53:05 PM,
84 MIX AS IS,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
84 MIX AS IS,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
922-9672,E ROGER,0,0,5/26/2021 12:37:30 PM,
922-9672,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
922-9672,FBA-USA,0,0,5/1/2021 11:53:05 PM,
922-9672,FBA AU,0,0,5/1/2021 11:53:05 PM,
922-9672,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
922-9672,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
922-9962,E ROGER,0,0,5/26/2021 12:37:30 PM,
922-9962,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
922-9962,FBA-USA,0,0,5/1/2021 11:53:05 PM,
922-9962,FBA AU,0,0,5/1/2021 11:53:05 PM,
922-9962,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
922-9962,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
922-9963,E ROGER,0,0,5/26/2021 12:37:30 PM,
922-9963,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
922-9963,FBA-USA,0,0,5/1/2021 11:53:05 PM,
922-9963,FBA AU,0,0,5/1/2021 11:53:05 PM,
922-9963,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
922-9963,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
922-9964,E ROGER,0,0,5/26/2021 12:37:30 PM,
922-9964,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
922-9964,FBA-USA,0,0,5/1/2021 11:53:05 PM,
922-9964,FBA AU,0,0,5/1/2021 11:53:05 PM,
922-9964,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
922-9964,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
922-9965,E ROGER,0,0,5/26/2021 12:37:30 PM,
922-9965,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
922-9965,FBA-USA,0,0,5/1/2021 11:53:05 PM,
922-9965,FBA AU,0,0,5/1/2021 11:53:05 PM,
922-9965,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
922-9965,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
922-9967,E ROGER,0,0,5/26/2021 12:37:30 PM,
922-9967,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
922-9967,FBA-USA,0,0,5/1/2021 11:53:05 PM,
922-9967,FBA AU,0,0,5/1/2021 11:53:05 PM,
922-9967,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
922-9967,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
922-9973,E ROGER,0,0,5/26/2021 12:37:30 PM,
922-9973,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
922-9973,FBA-USA,0,0,5/1/2021 11:53:05 PM,
922-9973,FBA AU,0,0,5/1/2021 11:53:05 PM,
922-9973,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
922-9973,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
923-00507,E ROGER,0,0,5/26/2021 12:37:30 PM,
923-00507,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
923-00507,FBA-USA,0,0,5/1/2021 11:53:05 PM,
923-00507,FBA AU,0,0,5/1/2021 11:53:05 PM,
923-00507,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
923-00507,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
923-0124,E ROGER,0,0,5/26/2021 12:37:30 PM,
923-0124,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
923-0124,FBA-USA,0,0,5/1/2021 11:53:05 PM,
923-0124,FBA AU,0,0,5/1/2021 11:53:05 PM,
923-0124,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
923-0124,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
923-0125,E ROGER,0,0,5/26/2021 12:37:30 PM,
923-0125,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
923-0125,FBA-USA,0,0,5/1/2021 11:53:05 PM,
923-0125,FBA AU,0,0,5/1/2021 11:53:05 PM,
923-0125,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
923-0125,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
923-0218,E ROGER,0,0,5/26/2021 12:37:30 PM,
923-0218,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
923-0218,FBA-USA,0,0,5/1/2021 11:53:05 PM,
923-0218,FBA AU,0,0,5/1/2021 11:53:05 PM,
923-0218,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
923-0218,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
923-0429,E ROGER,0,0,5/26/2021 12:37:30 PM,
923-0429,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
923-0429,FBA-USA,0,0,5/1/2021 11:53:05 PM,
923-0429,FBA AU,0,0,5/1/2021 11:53:05 PM,
923-0429,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
923-0429,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
923-0430,E ROGER,0,0,5/26/2021 12:37:30 PM,
923-0430,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
923-0430,FBA-USA,0,0,5/1/2021 11:53:05 PM,
923-0430,FBA AU,0,0,5/1/2021 11:53:05 PM,
923-0430,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
923-0430,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
923-0431,E ROGER,0,0,5/26/2021 12:37:30 PM,
923-0431,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
923-0431,FBA-USA,0,0,5/1/2021 11:53:05 PM,
923-0431,FBA AU,0,0,5/1/2021 11:53:05 PM,
923-0431,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
923-0431,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
923-0432,E ROGER,0,0,5/26/2021 12:37:30 PM,
923-0432,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
923-0432,FBA-USA,0,0,5/1/2021 11:53:05 PM,
923-0432,FBA AU,0,0,5/1/2021 11:53:05 PM,
923-0432,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
923-0432,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
923-0434,E ROGER,0,0,5/26/2021 12:37:30 PM,
923-0434,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
923-0434,FBA-USA,0,0,5/1/2021 11:53:05 PM,
923-0434,FBA AU,0,0,5/1/2021 11:53:05 PM,
923-0434,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
923-0434,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
923-0438,E ROGER,0,0,5/26/2021 12:37:30 PM,
923-0438,INTERM  WAREHOUSE,0,0,5/1/2021 11:53:05 PM,
923-0438,FBA-USA,0,0,5/1/2021 11:53:05 PM,
923-0438,FBA AU,0,0,5/1/2021 11:53:05 PM,
923-0438,REPAIR ROOM,0,0,5/1/2021 11:53:05 PM,
923-0438,SKU STACK  NEW,0,0,5/1/2021 11:53:05 PM,
923-0439,E ROGER,0,0,5/26/2021 12:37:30 PM,
